document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,69,"MESA PLÁSTICA, COR BRANCA, POLIPROPILENO. UND",100,,,,,,,,126,pdf_tabela,"TABELA p.126 | trecho=""Item 69 - MESA PLÁSTICA, COR BRANCA, POLIPROPILENO. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,77,PROJETOR MULTIMÍDIA UMENS,2600,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 77 - PROJETOR MULTIMÍDIA UMENS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,78,QUADRO BRANCO LOUSA,120,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 78 - QUADRO BRANCO LOUSA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,79,QUADRO BRANCO LOUSA 2.00 X 1.20 C/ BORDA EM ALUMÍNIO UND,2,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 79 - QUADRO BRANCO LOUSA 2.00 X 1.20 C/ BORDA EM ALUMÍNIO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,80,QUADRO BRANCO LOUSA 90 X C/ BORDA EM ALUMÍNIO UND 2 81 SANDUICHEIRA,120,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 80 - QUADRO BRANCO LOUSA 90 X C/ BORDA EM ALUMÍNIO UND 2 81 SANDUICHEIRA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,82,SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND,5,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 82 - SCANNER DE MESA EPSON WORKFORCE ES-400 / 600 DPI UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,83,"SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND",3,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 83 - SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75"" UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,84,"TV 32"" LED SMART, HDMI",2,,,,,,,,127,pdf_tabela,"TABELA p.127 | trecho=""Item 84 - TV 32"" LED SMART, HDMI""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,1,APARELHO DE AR CONDICIONADO SPLIT 12.000 BTUS UND,4,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 1 - APARELHO DE AR CONDICIONADO SPLIT 12.000 BTUS UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,2,APARELHO DE AR CONDICIONADO SPLIT 9.000 BTUS UND,4,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 2 - APARELHO DE AR CONDICIONADO SPLIT 9.000 BTUS UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,3,"ARMÁRIO 2 PTS , MISTO, COM CHAVE. UND",1.7,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 3 - ARMÁRIO 2 PTS , MISTO, COM CHAVE. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,4,"ARMÁRIO 2 PTS 1,90, COM CHAVE. UND",4,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 4 - ARMÁRIO 2 PTS 1,90, COM CHAVE. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,5,"ARMÁRIO AÉREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO UND",2,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 5 - ARMÁRIO AÉREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,6,BATEDEIRA PLANETÁRIA 8 VELOCIDADES UND,1,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 6 - BATEDEIRA PLANETÁRIA 8 VELOCIDADES UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,7,CADEIRA ESTOFADA PRESIDENTE GIRATÓRIA COM BRAÇO UND,1,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 7 - CADEIRA ESTOFADA PRESIDENTE GIRATÓRIA COM BRAÇO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,8,"CAIXA ACÚSTICA 600 W COM BATERIA UND 02 9 COMPUTADOR DESKTOP COMPLETO, CORE I 7, 12ª GERAÇÃO INTEL® CORE™ I 7-1255 U",8,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 8 - CAIXA ACÚSTICA 600 W COM BATERIA UND 02 9 COMPUTADOR DESKTOP COMPLETO, CORE I 7, 12ª GERAÇÃO INTEL® CORE™ I 7-1255 U""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,4,80,"GB, TELA 15,6"", WINDOWS D",11,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 80 - GB, TELA 15,6"", WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,10,ESTANTE DE AÇO 6 PRATELEIRAS UND,4,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 10 - ESTANTE DE AÇO 6 PRATELEIRAS UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,11,FOGÃO 4 BCS PISO TAMPA DE VIDRO UND,1,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 11 - FOGÃO 4 BCS PISO TAMPA DE VIDRO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,12,FRAGMENTADORA 130 FOLHAS,2,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 12 - FRAGMENTADORA 130 FOLHAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,13,FREEZER VERTICAL TS UND,246,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 13 - FREEZER VERTICAL TS UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,14,"GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS UND 01 15 KIT 8 CÂMERAS SEGURANÇA DVR INTELBRAS FULL HD 8 CH C/ HD",1,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 14 - GELADEIRA FROSTFREE, DUPLEX, CAPACIDADE 400 LITROS UND 01 15 KIT 8 CÂMERAS SEGURANÇA DVR INTELBRAS FULL HD 8 CH C/ HD""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,01,DVR INTELBRAS MHDX 5 X 1 DE 08 CANAIS 01 HD 1 TB 08 CÂMERA HD,8,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 01 - DVR INTELBRAS MHDX 5 X 1 DE 08 CANAIS 01 HD 1 TB 08 CÂMERA HD""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,20,P P BULLET AHD IMPORTADA 01 FONTE ELETRÔNICA CHAVEADA,1,,,,,,,,128,pdf_tabela,"TABELA p.128 | trecho=""Item 20 - P P BULLET AHD IMPORTADA 01 FONTE ELETRÔNICA CHAVEADA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,80,X 80 CM UND 8 2 APARELHO DE AR CONDICIONADO SPLIT 12.000 BTUS,500,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 80 - X 80 CM UND 8 2 APARELHO DE AR CONDICIONADO SPLIT 12.000 BTUS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,7,00,"M 3/H, COM CONTROLE REMOTO, TERMOSTATO DIGITAL, FUNÇÕES SLEEP E SWING, COR BRANCA, 220 V UND",2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 00 - M 3/H, COM CONTROLE REMOTO, TERMOSTATO DIGITAL, FUNÇÕES SLEEP E SWING, COR BRANCA, 220 V UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,4,APARELHO DE AR CONDICIONADO SPLIT 22.000 BTUS,4,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 4 - APARELHO DE AR CONDICIONADO SPLIT 22.000 BTUS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,00,"WATTS 8 OHMS ENTRADA BLUETOOTH, USB, UND",2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 00 - WATTS 8 OHMS ENTRADA BLUETOOTH, USB, UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,17,"KIT COZINHA 5 PTS, AV, EM AÇO UND",2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 17 - KIT COZINHA 5 PTS, AV, EM AÇO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,18,LIQUIDIFICADOR TS 550 W 2 VEL UND,2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 18 - LIQUIDIFICADOR TS 550 W 2 VEL UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,19,MÁQUINAS FOTOGRÁFICAS COM LENTE AF-S 18- M VR UND,140,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 19 - MÁQUINAS FOTOGRÁFICAS COM LENTE AF-S 18- M VR UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,20,MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO SECRETÁRIO UND,2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 20 - MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO SECRETÁRIO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,21,"MESA 1,20 CM COM AV COM CHAVE, EM MDF UND",2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 21 - MESA 1,20 CM COM AV COM CHAVE, EM MDF UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,22,"MESA 1,60 CM COM AV COM CHAVE, EM MDF UND",2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 22 - MESA 1,60 CM COM AV COM CHAVE, EM MDF UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,23,MICROFONE SEM FIO UND,4,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 23 - MICROFONE SEM FIO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,24,MICROTIK ROUTERBOARD-RB R 3 HEX UND,70,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 24 - MICROTIK ROUTERBOARD-RB R 3 HEX UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,25,"MONITOR “23,6”, LED FULL HD, HDMI E VGA UND 04 26 NOTEBOOK PROCESSADOR INTEL® CORE ™ I 7-13650 HX DE 13ª GERAÇÃO",2242,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 25 - MONITOR “23,6”, LED FULL HD, HDMI E VGA UND 04 26 NOTEBOOK PROCESSADOR INTEL® CORE ™ I 7-13650 HX DE 13ª GERAÇÃO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,27,SANDUICHEIRA UND,2,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 27 - SANDUICHEIRA UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,28,SCANNER DE MESA EPSON WORKS-FORCE ES-400 / 600 DPI UND,1,,,,,,,,129,pdf_tabela,"TABELA p.129 | trecho=""Item 28 - SCANNER DE MESA EPSON WORKS-FORCE ES-400 / 600 DPI UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,2,20,V / 60 HZ. UND 1 6 APARELHO DE AR CONDICIONADO SPLIT 9.000 BTUS,70,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 20 - V / 60 HZ. UND 1 6 APARELHO DE AR CONDICIONADO SPLIT 9.000 BTUS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,21,"PORTAS, DIMENSÕES APROXIMADAS DE 1,90 M (ALTURA) X 0,90 M (LARGURA) X (PROFUNDIDADE), COM 4 PRATELEIRAS INTERNAS",0.4,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 21 - PORTAS, DIMENSÕES APROXIMADAS DE 1,90 M (ALTURA) X 0,90 M (LARGURA) X (PROFUNDIDADE), COM 4 PRATELEIRAS INTERNAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,10,"ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, ALTURA",3,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 10 - ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, ALTURA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,55,"CM, LARGURA 105 CM, PROFUNDIDADE UND",28,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 55 - CM, LARGURA 105 CM, PROFUNDIDADE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,13,"ARMARIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE UND",5,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 13 - ARMARIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,14,"ARQUIVO EM MDF OU MDP, 4 GAVETAS COM CHAVE, MEDIDAS 1. X",2,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 14 - ARQUIVO EM MDF OU MDP, 4 GAVETAS COM CHAVE, MEDIDAS 1. X""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,45,CM X 36 CM UND 15 15 BATEDEIRA PLANETARIA 8 VELOCIDADES,50,,,,,,,,130,pdf_tabela,"TABELA p.130 | trecho=""Item 45 - CM X 36 CM UND 15 15 BATEDEIRA PLANETARIA 8 VELOCIDADES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,20,"BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 2 22 BERÇO PARA",130,,,,,,,,131,pdf_tabela,"TABELA p.131 | trecho=""Item 20 - BEBEDOURO DE MESA GALÃO 20 LTS, AGUA NATURAL E GELADA, CONTROLE DE ÁGUA GELADA ENTRE 5°C E 15°C UND 2 22 BERÇO PARA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,21,"CM, ALTURA MÍNIMA 102 CM, PROFUNDIDADE DE 49 CM, MATERIAL PP, PVC E POLIÉSTER. SUPORTANDO PESO DE ATÉ 15 KG. UND 1",33,,,,,,,,131,pdf_tabela,"TABELA p.131 | trecho=""Item 21 - CM, ALTURA MÍNIMA 102 CM, PROFUNDIDADE DE 49 CM, MATERIAL PP, PVC E POLIÉSTER. SUPORTANDO PESO DE ATÉ 15 KG. UND 1""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,37,CARRINHO DE METAL PARA TRANSPORTE DE CARGAS C/ 02 PNEUS UND,1,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 37 - CARRINHO DE METAL PARA TRANSPORTE DE CARGAS C/ 02 PNEUS UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,38,COLCHÃO DE ESPUMA D-20 138 X 188 X 12 CASAL UND,2,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 38 - COLCHÃO DE ESPUMA D-20 138 X 188 X 12 CASAL UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,39,COLCHÃO DE ESPUMA D-20 78 X 188 X 15 SOLTEIRO UND,20,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 39 - COLCHÃO DE ESPUMA D-20 78 X 188 X 15 SOLTEIRO UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,40,COLCHÃO DE ESPUMA D-20 88 X 188 X 12 CASAL UND,2,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 40 - COLCHÃO DE ESPUMA D-20 88 X 188 X 12 CASAL UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,41,"COLCHÃO DE ESPUMA PARA BERÇO, DIMENSÕES: 130 X 60 X UND",10,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 41 - COLCHÃO DE ESPUMA PARA BERÇO, DIMENSÕES: 130 X 60 X UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,47,"COMPUTADOR DESKTOP COMPLETO, CORE I 3 8 GB, SSD 256 GB, WINDOWS D",11,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 47 - COMPUTADOR DESKTOP COMPLETO, CORE I 3 8 GB, SSD 256 GB, WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,48,"COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D",11,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 48 - COMPUTADOR DESKTOP COMPLETO, CORE I 5 8 GB, SSD 480 GB, WINDOWS D""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,49,"COMPUTADOR DESKTOP COMPLETO, CORE I 7 8 GB, SSD 480 GB, WINDOWS 11 UND 15 50 CONJ. DE MESA 4 CAD. QUADRADA TAMPO DE",25,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 49 - COMPUTADOR DESKTOP COMPLETO, CORE I 7 8 GB, SSD 480 GB, WINDOWS 11 UND 15 50 CONJ. DE MESA 4 CAD. QUADRADA TAMPO DE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,53,"CONJUNTO DE SOFA 3/2 LUGARES ESPUMA D -20, REVESTIMENTO SUEDE, BRAÇOS EM ESPUMA D-20 COM LARGURA UND",25,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 53 - CONJUNTO DE SOFA 3/2 LUGARES ESPUMA D -20, REVESTIMENTO SUEDE, BRAÇOS EM ESPUMA D-20 COM LARGURA UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,54,ENCADERNADORA PERFURADORA WIRE -O 2 X,5,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 54 - ENCADERNADORA PERFURADORA WIRE -O 2 X""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,57,FERRO DE PASSAR ROUPAS BIVOLT UND 2 59 FOGÃO 2 BCS 30 X 30 QS QD S/FORNO INDUSTRIAL,30,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 57 - FERRO DE PASSAR ROUPAS BIVOLT UND 2 59 FOGÃO 2 BCS 30 X 30 QS QD S/FORNO INDUSTRIAL""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,58,"QUEIMADORES DUPLOS, SEM FORNO, COM PORTA PANELAS, COM CHAPA DE FERRO FUNDIDO PARA ACOPLAR EM 2 QUEIMADORES DUPLOS",73,,,,,,,,132,pdf_tabela,"TABELA p.132 | trecho=""Item 58 - QUEIMADORES DUPLOS, SEM FORNO, COM PORTA PANELAS, COM CHAPA DE FERRO FUNDIDO PARA ACOPLAR EM 2 QUEIMADORES DUPLOS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,2,20,"VOLTS, COR BRANCA. UND",2,,,,,,,,133,pdf_tabela,"TABELA p.133 | trecho=""Item 20 - VOLTS, COR BRANCA. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,67,FRAGMENTADORA 130 FOLHAS,320,,,,,,,,133,pdf_tabela,"TABELA p.133 | trecho=""Item 67 - FRAGMENTADORA 130 FOLHAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,16,"A - 20, CHAVE SELETORA VOLTAGEM 110/220, PÉS COM RODINHA AJUSTÁVEIS, CONTROLE ELETRÔNICO DA TEMPERATURA UND 1",78,,,,,,,,133,pdf_tabela,"TABELA p.133 | trecho=""Item 16 - A - 20, CHAVE SELETORA VOLTAGEM 110/220, PÉS COM RODINHA AJUSTÁVEIS, CONTROLE ELETRÔNICO DA TEMPERATURA UND 1""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,79,GAVETEIROS COM RODÍZIOS PARA ESCRITÓRIO EM MDF COM 4 GAVETAS,36,,,,,,,,133,pdf_tabela,"TABELA p.133 | trecho=""Item 79 - GAVETEIROS COM RODÍZIOS PARA ESCRITÓRIO EM MDF COM 4 GAVETAS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,81,GELADEIRA FROST FREE,420,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 81 - GELADEIRA FROST FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,82,GELADEIRA FROST FREE,553,,,,,,,,134,pdf_tabela,"TABELA p.134 | trecho=""Item 82 - GELADEIRA FROST FREE""",0,
